relation,src_user_id,dst_user_id,base_score,abnormal_pair,tns_score,abnormal_tns_interaction,soft_weight_factor,rank_score
LogicAE_CB,100179,55636,0.59989244,0.15763962,0.0,0.0,1.0788198,0.6471758
LogicAE_CB,100179,27514,0.5998918,0.16711111,0.0,0.0,1.0835556,0.65001607
LogicAE_CB,100179,49458,0.5998915,0.14709285,0.0,0.0,1.0735464,0.6440114
LogicAE_CB,100179,58459,0.5998906,0.16442677,0.0,0.0,1.0822134,0.6492096
LogicAE_CB,100179,16357,0.59989,0.1664842,0.0,0.0,1.083242,0.64982605
LogicAE_CB,100179,58238,0.5998867,0.16654651,0.0,0.0,1.0832733,0.64984125
LogicAE_CB,10021,26991,0.79991126,0.34054384,0.0,0.0,1.1702719,0.93611366
LogicAE_CB,10021,120069,0.7999002,0.4032099,0.0,0.0,1.201605,0.961164
LogicAE_CB,10021,166663,0.5999364,0.4034894,0.0,0.0,1.2017447,0.7209704
LogicAE_CB,10021,103164,0.5999301,0.4033277,0.0,0.0,1.2016639,0.7209143
LogicAE_CB,10021,38881,0.59993005,0.32583407,0.0,0.0,1.162917,0.69766885
LogicAE_CB,10021,182042,0.5999295,0.40161598,0.0,0.0,1.200808,0.7204002
LogicAE_CB,10021,47060,0.59992933,0.40330696,0.0,0.0,1.2016535,0.72090715
LogicAE_CB,10021,95782,0.59992486,0.3995438,0.0,0.0,1.1997719,0.719773
LogicAE_CB,10021,40854,0.59992474,0.3771336,0.0,0.0,1.1885668,0.71305066
LogicAE_CB,10021,14096,0.59992456,0.358495,0.0,0.0,1.1792475,0.70745957
LogicAE_CB,10021,34045,0.5999245,0.33320883,0.0,0.0,1.1666044,0.6998746
LogicAE_CB,10021,67883,0.59992284,0.35875413,0.0,0.0,1.1793771,0.70753527
LogicAE_CB,10021,39876,0.59992015,0.39874184,0.0,0.0,1.1993709,0.71952677
LogicAE_CB,10021,92430,0.5999193,0.39911854,0.0,0.0,1.1995592,0.71963876
LogicAE_CB,10021,106117,0.5999192,0.40271103,0.0,0.0,1.2013555,0.7207162
LogicAE_CB,10021,15454,0.5999191,0.2781264,0.0,0.0,1.1390632,0.6833458
LogicAE_CB,10021,39416,0.5999174,0.34789917,0.0,0.0,1.1739496,0.7042728
LogicAE_CB,10021,36767,0.59991705,0.23018056,0.0,0.0,1.1150903,0.66896164
LogicAE_CB,10021,86682,0.5999168,0.38997275,0.0,0.0,1.1949863,0.7168924
LogicAE_CB,10021,28031,0.5999166,0.28174385,0.0,0.0,1.1408719,0.684428
LogicAE_CB,100341,16151,0.59990835,0.17973633,0.0,0.0,1.0898682,0.65382105
LogicAE_CB,100341,118598,0.59989214,0.18602851,0.0,0.0,1.0930142,0.65569067
LogicAE_CB,100341,52752,0.59988797,0.18700415,0.0,0.0,1.093502,0.65597874
LogicAE_CB,100341,110998,0.5998859,0.17974767,0.0,0.0,1.0898738,0.6537999
LogicAE_CB,100349,129788,0.5999355,0.2820434,0.0,0.0,1.1410217,0.68453944
LogicAE_CB,100349,13189,0.59992874,0.28419313,0.0,0.0,1.1420965,0.68517655
LogicAE_CB,100349,219381,0.5999285,0.29019725,0.0,0.0,1.1450987,0.6869773
LogicAE_CB,100349,104904,0.599926,0.2906191,0.0,0.0,1.1453096,0.687101
LogicAE_CB,100349,115432,0.5999227,0.2928058,0.0,0.0,1.1464028,0.6877531
LogicAE_CB,100349,133125,0.59992015,0.24408159,0.0,0.0,1.1220407,0.67313486
LogicAE_CB,100349,20359,0.5999144,0.2516146,0.0,0.0,1.1258073,0.675388
LogicAE_CB,100349,81408,0.5999101,0.26700345,0.0,0.0,1.1335018,0.6799991
LogicAE_CB,100349,33277,0.59990966,0.29095602,0.0,0.0,1.145478,0.6871833
LogicAE_CB,100349,92444,0.5999079,0.31451818,0.0,0.0,1.1572591,0.69424886
LogicAE_CB,100349,97855,0.5999063,0.28838947,0.0,0.0,1.1441947,0.68640965
LogicAE_CB,100349,104666,0.5999047,0.30934644,0.0,0.0,1.1546732,0.6926939
LogicAE_CB,100349,50739,0.5999037,0.2856773,0.0,0.0,1.1428387,0.6855932
LogicAE_CB,100349,42927,0.5999013,0.26470885,0.0,0.0,1.1323544,0.6793009
LogicAE_CB,100349,75402,0.5998975,0.3167752,0.0,0.0,1.1583877,0.69491386
LogicAE_CB,100349,40035,0.5998958,0.22864197,0.0,0.0,1.114321,0.66847646
LogicAE_CB,100349,61568,0.5998951,0.28920746,0.0,0.0,1.1446037,0.68664217
LogicAE_CB,100349,21537,0.599895,0.20549396,0.0,0.0,1.102747,0.6615324
LogicAE_CB,100349,6343,0.59988976,0.31600636,0.0,0.0,1.1580032,0.69467425
LogicAE_CB,100349,39424,0.59988976,0.2775977,0.0,0.0,1.1387988,0.68315375
LogicAE_CB,100357,24938,0.5999168,0.441105,0.0,0.0,1.2205524,0.73222995
LogicAE_CB,100357,38291,0.5998963,0.449401,0.0,0.0,1.2247005,0.7346933
LogicAE_CB,100357,36804,0.5998961,0.45811206,0.0,0.0,1.229056,0.7373059
LogicAE_CB,100357,74309,0.5998934,0.44760054,0.0,0.0,1.2238003,0.7341497
LogicAE_CB,100357,16114,0.599889,0.342041,0.0,0.0,1.1710205,0.7024823
LogicAE_CB,100357,22282,0.59988475,0.4578913,0.0,0.0,1.2289456,0.7372257
LogicAE_CB,100357,37506,0.39990988,0.4382595,0.0,0.0,1.2191298,0.48754206
LogicAE_CB,100358,52586,0.7999183,0.28815752,0.0,0.0,1.1440787,0.9151695
LogicAE_CB,100358,96044,0.7999002,0.29183644,0.0,0.0,1.1459183,0.9166202
LogicAE_CB,100358,19657,0.79988587,0.33814263,0.0,0.0,1.1690713,0.9351236
LogicAE_CB,100358,9885,0.59993386,0.21353188,0.0,0.0,1.106766,0.6639864
LogicAE_CB,100358,65752,0.599929,0.3145386,0.0,0.0,1.1572692,0.6942794
LogicAE_CB,100358,73320,0.5999212,0.31240556,0.0,0.0,1.1562028,0.6936306
LogicAE_CB,100358,88660,0.5999168,0.33697096,0.0,0.0,1.1684855,0.70099413
LogicAE_CB,100358,33985,0.5999165,0.30111685,0.0,0.0,1.1505585,0.690239
LogicAE_CB,100358,18034,0.5999163,0.33341268,0.0,0.0,1.1667063,0.69992614
LogicAE_CB,100358,75165,0.59991556,0.33197883,0.0,0.0,1.1659894,0.6994952
LogicAE_CB,100358,86103,0.5999153,0.33418334,0.0,0.0,1.1670916,0.70015615
LogicAE_CB,100358,77442,0.5999125,0.33754644,0.0,0.0,1.1687732,0.7011617
LogicAE_CB,100358,77558,0.59991235,0.2796629,0.0,0.0,1.1398314,0.68379897
LogicAE_CB,100358,57609,0.5999122,0.33864456,0.0,0.0,1.1693223,0.7014907
LogicAE_CB,100358,19563,0.59991163,0.33500135,0.0,0.0,1.1675007,0.70039725
LogicAE_CB,100358,17835,0.59990835,0.24859673,0.0,0.0,1.1242983,0.67447597
LogicAE_CB,100358,17490,0.5999071,0.15785886,0.0,0.0,1.0789294,0.64725745
LogicAE_CB,100358,90109,0.5999051,0.33154958,0.0,0.0,1.1657748,0.69935423
LogicAE_CB,100358,75783,0.5999038,0.3382316,0.0,0.0,1.1691158,0.701357
LogicAE_CB,100358,54996,0.59990263,0.2999607,0.0,0.0,1.1499803,0.6898762
LogicAE_CB,100374,14881,0.99990153,0.32175764,0.0,0.0,1.1608788,1.1607645
LogicAE_CB,100374,103602,0.7999105,0.43453515,0.0,0.0,1.2172675,0.97370505
LogicAE_CB,100374,21441,0.79990613,0.34791616,0.0,0.0,1.1739581,0.9390563
LogicAE_CB,100374,192007,0.7998988,0.45178157,0.0,0.0,1.2258908,0.98058856
LogicAE_CB,100374,191998,0.7998916,0.45233682,0.0,0.0,1.2261684,0.98080176
LogicAE_CB,100374,190257,0.59993577,0.45253018,0.0,0.0,1.2262651,0.7356803
LogicAE_CB,100374,12198,0.5999242,0.34766313,0.0,0.0,1.1738316,0.70421
LogicAE_CB,100374,123168,0.599924,0.44913957,0.0,0.0,1.2245698,0.7346488
LogicAE_CB,100374,79756,0.5999236,0.4520634,0.0,0.0,1.2260317,0.73552537
LogicAE_CB,100374,45595,0.5999188,0.44350842,0.0,0.0,1.2217542,0.7329533
LogicAE_CB,100374,19614,0.59991664,0.41108325,0.0,0.0,1.2055416,0.72322446
LogicAE_CB,100374,11089,0.5999131,0.42139524,0.0,0.0,1.2106977,0.7263134
LogicAE_CB,100374,15128,0.59989613,0.45148805,0.0,0.0,1.225744,0.7353191
LogicAE_CB,100374,6267,0.5998954,0.45259753,0.0,0.0,1.2262988,0.735651
LogicAE_CB,100374,82551,0.59989095,0.4501304,0.0,0.0,1.2250652,0.73490554
LogicAE_CB,100374,50977,0.59988916,0.40093604,0.0,0.0,1.2004681,0.7201478
LogicAE_CB,100374,48228,0.39993796,0.44114807,0.0,0.0,1.220574,0.48815387
LogicAE_CB,100374,5924,0.39993203,0.4344657,0.0,0.0,1.2172328,0.4868104
LogicAE_CB,100374,42841,0.39992613,0.4051878,0.0,0.0,1.2025939,0.48094872
LogicAE_CB,100374,44271,0.39991286,0.37473735,0.0,0.0,1.1873686,0.47484398
LogicAE_CB,100376,10389,0.99991715,0.36299852,0.0,0.0,1.1814992,1.1814014
LogicAE_CB,100376,142235,0.799927,0.4519209,0.0,0.0,1.2259605,0.9806789
LogicAE_CB,100376,157433,0.79988664,0.4518053,0.0,0.0,1.2259027,0.9805832
LogicAE_CB,100376,60417,0.5999428,0.423182,0.0,0.0,1.211591,0.7268853
LogicAE_CB,100376,6545,0.5999216,0.425683,0.0,0.0,1.2128415,0.7276098
LogicAE_CB,100376,19299,0.59992003,0.41927817,0.0,0.0,1.2096391,0.7256867
LogicAE_CB,100376,22282,0.5999172,0.45182773,0.0,0.0,1.2259139,0.7354468
LogicAE_CB,100376,36804,0.59991384,0.45183665,0.0,0.0,1.2259183,0.7354453
LogicAE_CB,100376,61009,0.5999126,0.41833082,0.0,0.0,1.2091655,0.7253936
LogicAE_CB,100376,37513,0.59990925,0.4386024,0.0,0.0,1.2193012,0.73147005
LogicAE_CB,100376,46333,0.59990454,0.43476924,0.0,0.0,1.2173846,0.73031455
LogicAE_CB,100376,58784,0.5999001,0.41071954,0.0,0.0,1.2053598,0.7230955
LogicAE_CB,100376,66939,0.59989524,0.44396368,0.0,0.0,1.2219819,0.73306113
LogicAE_CB,100376,167744,0.39992103,0.42193246,0.0,0.0,1.2109662,0.48429087
LogicAE_CB,100376,53201,0.39991525,0.3893249,0.0,0.0,1.1946625,0.47776374
LogicAE_CB,100376,24938,0.39989382,0.44080353,0.0,0.0,1.2204018,0.48803112
LogicAE_CB,100409,15577,0.99988544,0.1327011,0.0,0.0,1.0663506,1.0662284
LogicAE_CB,100409,63165,0.79989934,0.17911132,0.0,0.0,1.0895556,0.8715348
LogicAE_CB,100409,36699,0.5999223,0.1891578,0.0,0.0,1.0945789,0.6566623
LogicAE_CB,100409,60606,0.5999056,0.19011006,0.0,0.0,1.095055,0.6569296
LogicAE_CB,100409,110862,0.59989595,0.18861045,0.0,0.0,1.0943053,0.6564693
LogicAE_CB,100409,60737,0.59989357,0.18699868,0.0,0.0,1.0934993,0.6559832
LogicAE_CB,100409,113012,0.59988844,0.19042663,0.0,0.0,1.0952133,0.6570058
LogicAE_CB,100438,15660,0.7998985,0.1467852,0.0,0.0,1.0733926,0.85860515
LogicAE_CB,100438,188478,0.79989797,0.22961293,0.0,0.0,1.1148064,0.8917314
LogicAE_CB,100438,48286,0.59993386,0.22899559,0.0,0.0,1.1144978,0.66862494
LogicAE_CB,100438,33036,0.5999322,0.227407,0.0,0.0,1.1137035,0.66814655
LogicAE_CB,100438,19962,0.59992623,0.201676,0.0,0.0,1.100838,0.66042155
LogicAE_CB,100438,13060,0.59992486,0.16865343,0.0,0.0,1.0843267,0.65051454
LogicAE_CB,100438,24660,0.5999243,0.22816549,0.0,0.0,1.1140827,0.6683653
LogicAE_CB,100438,27145,0.59992343,0.19311114,0.0,0.0,1.0965556,0.6578494
LogicAE_CB,100438,21614,0.59992266,0.16122557,0.0,0.0,1.0806128,0.6482841
LogicAE_CB,100438,123785,0.59992117,0.18753083,0.0,0.0,1.0937654,0.656173
