relation,src_user_id,dst_user_id,base_score,abnormal_pair,tns_score,abnormal_tns_interaction,soft_weight_factor,rank_score
LogicAE_CB,100349,20359,0.5999144,0.2516146,0.0,0.0,1.0,0.5999144
LogicAE_CB,100349,81408,0.5999101,0.26700345,0.0,0.0,1.0,0.5999101
LogicAE_CB,100349,33277,0.59990966,0.29095602,0.0,0.0,1.0,0.59990966
LogicAE_CB,100349,92444,0.5999079,0.31451818,0.0,0.0,1.0,0.5999079
LogicAE_CB,100349,97855,0.5999063,0.28838947,0.0,0.0,1.0,0.5999063
LogicAE_CB,100349,104666,0.5999047,0.30934644,0.0,0.0,1.0,0.5999047
LogicAE_CB,100349,50739,0.5999037,0.2856773,0.0,0.0,1.0,0.5999037
LogicAE_CB,100349,42927,0.5999013,0.26470885,0.0,0.0,1.0,0.5999013
LogicAE_CB,100349,75402,0.5998975,0.3167752,0.0,0.0,1.0,0.5998975
LogicAE_CB,100349,40035,0.5998958,0.22864197,0.0,0.0,1.0,0.5998958
LogicAE_CB,100349,61568,0.5998951,0.28920746,0.0,0.0,1.0,0.5998951
LogicAE_CB,100349,21537,0.599895,0.20549396,0.0,0.0,1.0,0.599895
LogicAE_CB,100349,6343,0.59988976,0.31600636,0.0,0.0,1.0,0.59988976
LogicAE_CB,100349,39424,0.59988976,0.2775977,0.0,0.0,1.0,0.59988976
LogicAE_CB,100357,24938,0.5999168,0.441105,0.0,0.0,1.0,0.5999168
LogicAE_CB,100357,38291,0.5998963,0.449401,0.0,0.0,1.0,0.5998963
LogicAE_CB,100357,36804,0.5998961,0.45811206,0.0,0.0,1.0,0.5998961
LogicAE_CB,100357,74309,0.5998934,0.44760054,0.0,0.0,1.0,0.5998934
LogicAE_CB,100357,16114,0.599889,0.342041,0.0,0.0,1.0,0.599889
LogicAE_CB,100357,22282,0.59988475,0.4578913,0.0,0.0,1.0,0.59988475
LogicAE_CB,100357,37506,0.39990988,0.4382595,0.0,0.0,1.0,0.39990988
LogicAE_CB,100358,52586,0.7999183,0.28815752,0.0,0.0,1.0,0.7999183
LogicAE_CB,100358,96044,0.7999002,0.29183644,0.0,0.0,1.0,0.7999002
LogicAE_CB,100358,19657,0.79988587,0.33814263,0.0,0.0,1.0,0.79988587
LogicAE_CB,100358,9885,0.59993386,0.21353188,0.0,0.0,1.0,0.59993386
LogicAE_CB,100358,65752,0.599929,0.3145386,0.0,0.0,1.0,0.599929
LogicAE_CB,100358,73320,0.5999212,0.31240556,0.0,0.0,1.0,0.5999212
LogicAE_CB,100358,88660,0.5999168,0.33697096,0.0,0.0,1.0,0.5999168
LogicAE_CB,100358,33985,0.5999165,0.30111685,0.0,0.0,1.0,0.5999165
LogicAE_CB,100358,18034,0.5999163,0.33341268,0.0,0.0,1.0,0.5999163
LogicAE_CB,100358,75165,0.59991556,0.33197883,0.0,0.0,1.0,0.59991556
LogicAE_CB,100358,86103,0.5999153,0.33418334,0.0,0.0,1.0,0.5999153
LogicAE_CB,100358,77442,0.5999125,0.33754644,0.0,0.0,1.0,0.5999125
LogicAE_CB,100358,77558,0.59991235,0.2796629,0.0,0.0,1.0,0.59991235
LogicAE_CB,100358,57609,0.5999122,0.33864456,0.0,0.0,1.0,0.5999122
LogicAE_CB,100358,19563,0.59991163,0.33500135,0.0,0.0,1.0,0.59991163
LogicAE_CB,100358,17835,0.59990835,0.24859673,0.0,0.0,1.0,0.59990835
LogicAE_CB,100358,17490,0.5999071,0.15785886,0.0,0.0,1.0,0.5999071
LogicAE_CB,100358,90109,0.5999051,0.33154958,0.0,0.0,1.0,0.5999051
LogicAE_CB,100358,75783,0.5999038,0.3382316,0.0,0.0,1.0,0.5999038
LogicAE_CB,100358,54996,0.59990263,0.2999607,0.0,0.0,1.0,0.59990263
LogicAE_CB,100374,14881,0.99990153,0.32175764,0.0,0.0,1.0,0.99990153
LogicAE_CB,100374,103602,0.7999105,0.43453515,0.0,0.0,1.0,0.7999105
LogicAE_CB,100374,21441,0.79990613,0.34791616,0.0,0.0,1.0,0.79990613
LogicAE_CB,100374,192007,0.7998988,0.45178157,0.0,0.0,1.0,0.7998988
LogicAE_CB,100374,191998,0.7998916,0.45233682,0.0,0.0,1.0,0.7998916
LogicAE_CB,100374,190257,0.59993577,0.45253018,0.0,0.0,1.0,0.59993577
LogicAE_CB,100374,12198,0.5999242,0.34766313,0.0,0.0,1.0,0.5999242
LogicAE_CB,100374,123168,0.599924,0.44913957,0.0,0.0,1.0,0.599924
LogicAE_CB,100374,79756,0.5999236,0.4520634,0.0,0.0,1.0,0.5999236
LogicAE_CB,100374,45595,0.5999188,0.44350842,0.0,0.0,1.0,0.5999188
LogicAE_CB,100374,19614,0.59991664,0.41108325,0.0,0.0,1.0,0.59991664
LogicAE_CB,100374,11089,0.5999131,0.42139524,0.0,0.0,1.0,0.5999131
LogicAE_CB,100374,15128,0.59989613,0.45148805,0.0,0.0,1.0,0.59989613
LogicAE_CB,100374,6267,0.5998954,0.45259753,0.0,0.0,1.0,0.5998954
LogicAE_CB,100374,82551,0.59989095,0.4501304,0.0,0.0,1.0,0.59989095
LogicAE_CB,100374,50977,0.59988916,0.40093604,0.0,0.0,1.0,0.59988916
LogicAE_CB,100374,48228,0.39993796,0.44114807,0.0,0.0,1.0,0.39993796
LogicAE_CB,100374,5924,0.39993203,0.4344657,0.0,0.0,1.0,0.39993203
LogicAE_CB,100374,42841,0.39992613,0.4051878,0.0,0.0,1.0,0.39992613
LogicAE_CB,100374,44271,0.39991286,0.37473735,0.0,0.0,1.0,0.39991286
LogicAE_CB,100376,10389,0.99991715,0.36299852,0.0,0.0,1.0,0.99991715
LogicAE_CB,100376,142235,0.799927,0.4519209,0.0,0.0,1.0,0.799927
LogicAE_CB,100376,157433,0.79988664,0.4518053,0.0,0.0,1.0,0.79988664
LogicAE_CB,100376,60417,0.5999428,0.423182,0.0,0.0,1.0,0.5999428
LogicAE_CB,100376,6545,0.5999216,0.425683,0.0,0.0,1.0,0.5999216
LogicAE_CB,100376,19299,0.59992003,0.41927817,0.0,0.0,1.0,0.59992003
LogicAE_CB,100376,22282,0.5999172,0.45182773,0.0,0.0,1.0,0.5999172
LogicAE_CB,100376,36804,0.59991384,0.45183665,0.0,0.0,1.0,0.59991384
LogicAE_CB,100376,61009,0.5999126,0.41833082,0.0,0.0,1.0,0.5999126
LogicAE_CB,100376,37513,0.59990925,0.4386024,0.0,0.0,1.0,0.59990925
LogicAE_CB,100376,46333,0.59990454,0.43476924,0.0,0.0,1.0,0.59990454
LogicAE_CB,100376,58784,0.5999001,0.41071954,0.0,0.0,1.0,0.5999001
LogicAE_CB,100376,66939,0.59989524,0.44396368,0.0,0.0,1.0,0.59989524
LogicAE_CB,100376,167744,0.39992103,0.42193246,0.0,0.0,1.0,0.39992103
LogicAE_CB,100376,53201,0.39991525,0.3893249,0.0,0.0,1.0,0.39991525
LogicAE_CB,100376,24938,0.39989382,0.44080353,0.0,0.0,1.0,0.39989382
LogicAE_CB,100409,15577,0.99988544,0.1327011,0.0,0.0,1.0,0.99988544
LogicAE_CB,100409,63165,0.79989934,0.17911132,0.0,0.0,1.0,0.79989934
LogicAE_CB,100409,36699,0.5999223,0.1891578,0.0,0.0,1.0,0.5999223
LogicAE_CB,100409,60606,0.5999056,0.19011006,0.0,0.0,1.0,0.5999056
LogicAE_CB,100409,110862,0.59989595,0.18861045,0.0,0.0,1.0,0.59989595
LogicAE_CB,100409,60737,0.59989357,0.18699868,0.0,0.0,1.0,0.59989357
LogicAE_CB,100409,113012,0.59988844,0.19042663,0.0,0.0,1.0,0.59988844
LogicAE_CB,100438,15660,0.7998985,0.1467852,0.0,0.0,1.0,0.7998985
LogicAE_CB,100438,188478,0.79989797,0.22961293,0.0,0.0,1.0,0.79989797
LogicAE_CB,100438,48286,0.59993386,0.22899559,0.0,0.0,1.0,0.59993386
LogicAE_CB,100438,33036,0.5999322,0.227407,0.0,0.0,1.0,0.5999322
LogicAE_CB,100438,19962,0.59992623,0.201676,0.0,0.0,1.0,0.59992623
LogicAE_CB,100438,13060,0.59992486,0.16865343,0.0,0.0,1.0,0.59992486
LogicAE_CB,100438,24660,0.5999243,0.22816549,0.0,0.0,1.0,0.5999243
LogicAE_CB,100438,27145,0.59992343,0.19311114,0.0,0.0,1.0,0.59992343
LogicAE_CB,100438,21614,0.59992266,0.16122557,0.0,0.0,1.0,0.59992266
LogicAE_CB,100438,123785,0.59992117,0.18753083,0.0,0.0,1.0,0.59992117
